ticker,date,raw_score,z_score,signal,quintile,event_category,event_confidence,sentiment_intensity,volume_ratio
AAPL,2024-08-23,0.17376356394289516,0.0,0.0,3,G,0.3,-0.0057985731813556185,1.1666666666666667
ADP,2025-05-08,0.4103295543810137,0.999991545770853,0.761590605373584,3,G,0.3,-0.530425310187944,1.5
ADP,2024-09-09,0.15020599913279623,-0.805000598048149,-0.6668231049734267,3,G,0.3,0.0,1.0
AEP,2024-06-20,0.18020599913279622,-0.45895945592762816,-0.42923575989991003,3,G,0.4,0.0,1.0
AMD,2025-05-19,0.4345758496192774,1.3153132020637468,0.8656136439513424,5,G,1.0,0.11449605478763157,1.0
AMD,2025-03-12,0.32369975389328787,0.38676565661321816,0.3685685843454601,3,G,0.4,0.03352429780733664,2.3333333333333335
AMD,2025-10-06,0.3691103427047495,0.6909514936195071,0.5985929089004026,4,G,0.3,0.06041640605546251,8.75
AMD,2025-03-31,0.33288971600811906,0.3410429010257426,0.32840813541235414,3,G,0.5,-0.02529323020187935,2.7857142857142856
AMD,2024-08-19,0.6100824002036976,1.9878646999345524,0.9631601053165249,5,G,1.0,0.4550787772302465,1.6666666666666667
AMZN,2024-04-30,0.31064533577031167,-0.14211783252658633,-0.1411686926024151,2,G,0.4,-0.08733476706364077,2.6666666666666665
AMZN,2024-08-01,0.39248908512341485,0.44658441069963245,0.4190873458839395,4,G,0.4,-0.15824914788399402,7.0
AMZN,2024-02-01,0.24817797430899166,-0.6386647440822617,-0.5639897067107004,2,G,0.4,-0.023291277418024614,2.3333333333333335
AMZN,2025-02-06,0.3375773052447829,0.07348031860768761,0.07334835477863628,3,G,0.3,-0.19167318269010225,1.6666666666666667
AMZN,2024-10-31,0.21254894883192355,-0.9024508087733337,-0.7174891179083547,2,G,0.3,0.009123894081148751,1.4
AVGO,2024-07-12,0.4656229986367531,1.1192934279413287,0.8073230076157786,5,G,0.4,-0.46980418594096046,1.7
AVGO,2025-07-11,0.3871769169548505,0.4531674727407651,0.42449918827719263,4,G,0.4,-0.0836781805246066,8.0
AVGO,2025-01-10,0.39198908179467234,0.47579139862597725,0.4428667598105186,4,G,0.4,0.4184385122023064,1.4
AVGO,2025-09-29,0.3130908232995288,-0.2022880622274516,-0.1995732499371564,2,G,0.4,-0.005402856358842976,4.5
AVGO,2024-10-02,0.590078678034516,1.95717942706032,0.9608740188181569,5,G,0.4,-0.9532531258257279,1.0
BA,2024-07-01,0.44954109836912487,0.7818846636307637,0.6537871234658729,5,G,0.4,-0.5891684558725077,1.5
BA,2025-06-04,0.31858218329344773,-0.2843734151370192,-0.2769479250403066,2,G,0.3,-0.1275683197124953,3.0
BA,2025-04-24,0.21521825181113624,-1.0922571046021816,-0.7977004735632036,1,S,0.6,0.0,0.5
BA,2025-07-03,0.35542441412135745,0.07474537018325447,0.07460648298839684,3,G,0.3,-0.3200984416996844,2.5
BA,2024-05-17,0.2288148208908066,-0.9630266339146709,-0.7456238648735359,2,G,0.3,-0.028626003433429283,3.3333333333333335
