ticker,date,raw_score,z_score,signal,quintile,event_category,event_confidence,sentiment_intensity,volume_ratio
AAPL,2024-08-23,0.17374338199888661,0.0,0.0,3,G,0.3,-0.005748118321334181,1.1666666666666667
ADP,2025-05-08,0.41068790415800693,0.9999915592768285,0.7615906110458202,3,G,0.3,-0.5313211846304272,1.5
ADP,2024-09-09,0.15020599913279623,-0.8047788775108928,-0.6666999549445327,3,G,0.3,0.0,1.0
